..........................] - ETA: 6:01 - loss: 2.4862
16912/58608 [=======>......................] - ETA: 4:42 - loss: 2.4099
16928/58608 [=======>......................] - ETA: 4:42 - loss: 2.4096
16944/58608 [=======>......................] - ETA: 4:42 - loss: 2.4100
16960/58608 [=======>......................] - ETA: 4:42 - loss: 2.4099
16976/58608 [=======>......................] - ETA: 4:42 - loss: 2.4098
16992/58608 [=======>......................] - ETA: 4:42 - loss: 2.4094
17008/58608 [=======>......................] - ETA: 4:42 - loss: 2.4092
17024/58608 [=======>......................] - ETA: 4:42 - loss: 2.4093
17040/58608 [=======>......................] - ETA: 4:42 - loss: 2.4091
17056/58608 [=======>......................] - ETA: 4:41 - loss: 2.4090
17072/58608 [=======>......................] - ETA: 4:41 - loss: 2.4090
17088/58608 [=======>......................] - ETA: 4:41 - loss: 2.4096
17104/58608 [=======>......................] - ETA: 4:41 - loss: 2.4091
17120/58608 [=======>......................] - ETA: 4:41 - loss: 2.4090
17136/58608 [=======>......................] - ETA: 4:41 - loss: 2.4085
17152/58608 [=======>......................] - ETA: 4:41 - loss: 2.4083
17168/58608 [=======>......................] - ETA: 4:41 - loss: 2.4089
17184/58608 [=======>......................] - ETA: 4:41 - loss: 2.4094
17200/58608 [=======>......................] - ETA: 4:40 - loss: 2.4093
17216/58608 [=======>......................] - ETA: 4:40 - loss: 2.4092
17232/58608 [=======>......................] - ETA: 4:40 - loss: 2.4091
17248/58608 [=======>......................] - ETA: 4:40 - loss: 2.4089
17264/58608 [=======>......................] - ETA: 4:40 - loss: 2.4091
17280/58608 [=======>......................] - ETA: 4:40 - loss: 2.4093
17296/58608 [=======>......................] - ETA: 4:40 - loss: 2.4093
17312/58608 [=======>......................] - ETA: 4:40 - loss: 2.4094
17328/58608 [=======>......................] - ETA: 4:40 - loss: 2.4092
17344/58608 [=======>......................] - ETA: 4:40 - loss: 2.4089
17360/58608 [=======>......................] - ETA: 4:39 - loss: 2.4087
17376/58608 [=======>......................] - ETA: 4:39 - loss: 2.4085
17392/58608 [=======>......................] - ETA: 4:39 - loss: 2.4083
17408/58608 [=======>......................] - ETA: 4:39 - loss: 2.4078
17424/58608 [=======>......................] - ETA: 4:39 - loss: 2.4073
17440/58608 [=======>......................] - ETA: 4:39 - loss: 2.4068
17456/58608 [=======>......................] - ETA: 4:39 - loss: 2.4072
17472/58608 [=======>......................] - ETA: 4:39 - loss: 2.4075
17488/58608 [=======>......................] - ETA: 4:39 - loss: 2.4070
17504/58608 [=======>......................] - ETA: 4:38 - loss: 2.4068
17520/58608 [=======>......................] - ETA: 4:38 - loss: 2.4068
17536/58608 [=======>......................] - ETA: 4:38 - loss: 2.4068
17552/58608 [=======>......................] - ETA: 4:38 - loss: 2.4072
17568/58608 [=======>......................] - ETA: 4:38 - loss: 2.4068
17584/58608 [========>.....................] - ETA: 4:38 - loss: 2.4064
17600/58608 [========>.....................] - ETA: 4:38 - loss: 2.4063
17616/58608 [========>.....................] - ETA: 4:38 - loss: 2.4058
17632/58608 [========>.....................] - ETA: 4:38 - loss: 2.4056
17648/58608 [========>.....................] - ETA: 4:37 - loss: 2.4060
17664/58608 [========>.....................] - ETA: 4:37 - loss: 2.4058
17680/58608 [========>.....................] - ETA: 4:37 - loss: 2.4059
17696/58608 [========>.....................] - ETA: 4:37 - loss: 2.4057
17712/58608 [========>.....................] - ETA: 4:37 - loss: 2.4059
17728/58608 [========>.....................] - ETA: 4:37 - loss: 2.4065
17744/58608 [========>.....................] - ETA: 4:37 - loss: 2.4063
17760/58608 [========>.....................] - ETA: 4:37 - loss: 2.4061
17776/58608 [========>.....................] - ETA: 4:37 - loss: 2.4056
17792/58608 [========>.....................] - ETA: 4:36 - loss: 2.4052
17808/58608 [========>.....................] - ETA: 4:36 - loss: 2.4053
17824/58608 [========>.....................] - ETA: 4:36 - loss: 2.4044
17840/58608 [========>.....................] - ETA: 4:36 - loss: 2.4044
17856/58608 [========>.....................] - ETA: 4:36 - loss: 2.4045
17872/58608 [========>.....................] - ETA: 4:36 - loss: 2.4036
17888/58608 [========>.....................] - ETA: 4:36 - loss: 2.4041
17904/58608 [========>.....................] - ETA: 4:36 - loss: 2.4041
17920/58608 [========>.....................] - ETA: 4:36 - loss: 2.4040
17936/58608 [========>.....................] - ETA: 4:35 - loss: 2.4044
17952/58608 [========>.....................] - ETA: 4:35 - loss: 2.4045
17968/58608 [========>.....................] - ETA: 4:35 - loss: 2.4044
17984/58608 [========>.....................] - ETA: 4:35 - loss: 2.4041
18000/58608 [========>.....................] - ETA: 4:35 - loss: 2.4046
18016/58608 [========>.....................] - ETA: 4:35 - loss: 2.4043
18032/58608 [========>.....................] - ETA: 4:35 - loss: 2.4044
18048/58608 [========>.....................] - ETA: 4:35 - loss: 2.4040
18064/58608 [========>.....................] - ETA: 4:34 - loss: 2.4041
18080/58608 [========>.....................] - ETA: 4:34 - loss: 2.4043
18096/58608 [========>.....................] - ETA: 4:34 - loss: 2.4045
18112/58608 [========>.....................] - ETA: 4:34 - loss: 2.4039
18128/58608 [========>.....................] - ETA: 4:34 - loss: 2.4038
18144/58608 [========>.....................] - ETA: 4:34 - loss: 2.4037
18160/58608 [========>.....................] - ETA: 4:34 - loss: 2.4038
18176/58608 [========>.....................] - ETA: 4:34 - loss: 2.4039
18192/58608 [========>.....................] - ETA: 4:34 - loss: 2.4044
18208/58608 [========>.....................] - ETA: 4:33 - loss: 2.4045
18224/58608 [========>.....................] - ETA: 4:33 - loss: 2.4045
18240/58608 [========>.....................] - ETA: 4:33 - loss: 2.4046
18256/58608 [========>.....................] - ETA: 4:33 - loss: 2.4043
18272/58608 [========>.....................] - ETA: 4:33 - loss: 2.4044
18288/58608 [========>.....................] - ETA: 4:33 - loss: 2.4052
18304/58608 [========>.....................] - ETA: 4:33 - loss: 2.4051
18320/58608 [========>.....................] - ETA: 4:33 - loss: 2.4051
18336/58608 [========>.....................] - ETA: 4:33 - loss: 2.4054
18352/58608 [========>.....................] - ETA: 4:32 - loss: 2.4052
18368/58608 [========>.....................] - ETA: 4:32 - loss: 2.4053
18384/58608 [========>.....................] - ETA: 4:32 - loss: 2.4058
18400/58608 [========>.....................] - ETA: 4:32 - loss: 2.4058
18416/58608 [========>.....................] - ETA: 4:32 - loss: 2.4055
18432/58608 [========>.....................] - ETA: 4:32 - loss: 2.4054
18448/58608 [========>.....................] - ETA: 4:32 - loss: 2.4059
18464/58608 [========>.....................] - ETA: 4:32 - loss: 2.4059
18480/58608 [========>.....................] - ETA: 4:32 - loss: 2.4061
18496/58608 [========>.....................] - ETA: 4:31 - loss: 2.4061
18512/58608 [========>.....................] - ETA: 4:31 - loss: 2.4060
18528/58608 [========>.....................] - ETA: 4:31 - loss: 2.4057
18544/58608 [========>.....................] - ETA: 4:31 - loss: 2.4059
18560/58608 [========>.....................] - ETA: 4:31 - loss: 2.4058
18576/58608 [========>.....................] - ETA: 4:31 - loss: 2.4050
18592/58608 [========>.....................] - ETA: 4:31 - loss: 2.4048
18608/58608 [========>.....................] - ETA: 4:31 - loss: 2.4054
18624/58608 [========>.....................] - ETA: 4:31 - loss: 2.4060
18640/58608 [========>.....................] - ETA: 4:31 - loss: 2.4057
18656/58608 [========>.....................] - ETA: 4:30 - loss: 2.4061
18672/58608 [========>.....................] - ETA: 4:30 - loss: 2.4062
18688/58608 [========>.....................] - ETA: 4:30 - loss: 2.4063
18704/58608 [========>.....................] - ETA: 4:30 - loss: 2.4066
18720/58608 [========>.....................] - ETA: 4:30 - loss: 2.4062
18736/58608 [========>.....................] - ETA: 4:30 - loss: 2.4060
18752/58608 [========>.....................] - ETA: 4:30 - loss: 2.4058
18768/58608 [========>.....................] - ETA: 4:30 - loss: 2.4057
18784/58608 [========>.....................] - ETA: 4:30 - loss: 2.4058
18800/58608 [========>.....................] - ETA: 4:29 - loss: 2.4054
18816/58608 [========>.....................] - ETA: 4:29 - loss: 2.4057
18832/58608 [========>.....................] - ETA: 4:29 - loss: 2.4060
18848/58608 [========>.....................] - ETA: 4:29 - loss: 2.4061
18864/58608 [========>.....................] - ETA: 4:29 - loss: 2.4065
18880/58608 [========>.....................] - ETA: 4:29 - loss: 2.4065
18896/58608 [========>.....................] - ETA: 4:29 - loss: 2.4068
18912/58608 [========>.....................] - ETA: 4:29 - loss: 2.4069
18928/58608 [========>.....................] - ETA: 4:29 - loss: 2.4066
18944/58608 [========>.....................] - ETA: 4:28 - loss: 2.4065
18960/58608 [========>.....................] - ETA: 4:28 - loss: 2.4070
18976/58608 [========>.....................] - ETA: 4:28 - loss: 2.4066
18992/58608 [========>.....................] - ETA: 4:28 - loss: 2.4059
19008/58608 [========>.....................] - ETA: 4:28 - loss: 2.4061
19024/58608 [========>.....................] - ETA: 4:28 - loss: 2.4063
19040/58608 [========>.....................] - ETA: 4:28 - loss: 2.4059
19056/58608 [========>.....................] - ETA: 4:28 - loss: 2.4061
19072/58608 [========>.....................] - ETA: 4:28 - loss: 2.4068
19088/58608 [========>.....................] - ETA: 4:27 - loss: 2.4068
19104/58608 [========>.....................] - ETA: 4:27 - loss: 2.4066
19120/58608 [========>.....................] - ETA: 4:27 - loss: 2.4071
19136/58608 [========>.....................] - ETA: 4:27 - loss: 2.4073
19152/58608 [========>.....................] - ETA: 4:27 - loss: 2.4074
19168/58608 [========>.....................] - ETA: 4:27 - loss: 2.4076
19184/58608 [========>.....................] - ETA: 4:27 - loss: 2.4076
19200/58608 [========>.....................] - ETA: 4:27 - loss: 2.4077
19216/58608 [========>.....................] - ETA: 4:27 - loss: 2.4081
19232/58608 [========>.....................] - ETA: 4:27 - loss: 2.4080
19248/58608 [========>.....................] - ETA: 4:26 - loss: 2.4079
19264/58608 [========>.....................] - ETA: 4:26 - loss: 2.4079
19280/58608 [========>.....................] - ETA: 4:26 - loss: 2.4077
19296/58608 [========>.....................] - ETA: 4:26 - loss: 2.4080
19312/58608 [========>.....................] - ETA: 4:26 - loss: 2.4082
19328/58608 [========>.....................] - ETA: 4:26 - loss: 2.4080
19344/58608 [========>.....................] - ETA: 4:26 - loss: 2.4083
19360/58608 [========>.....................] - ETA: 4:26 - loss: 2.4085
19376/58608 [========>.....................] - ETA: 4:26 - loss: 2.4081
19392/58608 [========>.....................] - ETA: 4:25 - loss: 2.4080
19408/58608 [========>.....................] - ETA: 4:25 - loss: 2.4078
19424/58608 [========>.....................] - ETA: 4:25 - loss: 2.4084
19440/58608 [========>.....................] - ETA: 4:25 - loss: 2.4085
19456/58608 [========>.....................] - ETA: 4:25 - loss: 2.4084
19472/58608 [========>.....................] - ETA: 4:25 - loss: 2.4084
19488/58608 [========>.....................] - ETA: 4:25 - loss: 2.4088
19504/58608 [========>.....................] - ETA: 4:25 - loss: 2.4087
19520/58608 [========>.....................] - ETA: 4:25 - loss: 2.4086
19536/58608 [=========>....................] - ETA: 4:24 - loss: 2.4086
19552/58608 [=========>....................] - ETA: 4:24 - loss: 2.4085
19568/58608 [=========>....................] - ETA: 4:24 - loss: 2.4083
19584/58608 [=========>....................] - ETA: 4:24 - loss: 2.4083
19600/58608 [=========>....................] - ETA: 4:24 - loss: 2.4084
19616/58608 [=========>....................] - ETA: 4:24 - loss: 2.4082
19632/58608 [=========>....................] - ETA: 4:24 - loss: 2.4078
19648/58608 [=========>....................] - ETA: 4:24 - loss: 2.4075
19664/58608 [=========>....................] - ETA: 4:24 - loss: 2.4074
19680/58608 [=========>....................] - ETA: 4:23 - loss: 2.4073
19696/58608 [=========>....................] - ETA: 4:23 - loss: 2.4075
19712/58608 [=========>....................] - ETA: 4:23 - loss: 2.4082
19728/58608 [=========>....................] - ETA: 4:23 - loss: 2.4081
19744/58608 [=========>....................] - ETA: 4:23 - loss: 2.4080
19760/58608 [=========>....................] - ETA: 4:23 - loss: 2.4082
19776/58608 [=========>....................] - ETA: 4:23 - loss: 2.4078
19792/58608 [=========>....................] - ETA: 4:23 - loss: 2.4079
19808/58608 [=========>....................] - ETA: 4:23 - loss: 2.4078
19824/58608 [=========>....................] - ETA: 4:22 - loss: 2.4077
19840/58608 [=========>....................] - ETA: 4:22 - loss: 2.4080
19856/58608 [=========>....................] - ETA: 4:22 - loss: 2.4077
19872/58608 [=========>....................] - ETA: 4:22 - loss: 2.4080
19888/58608 [=========>....................] - ETA: 4:22 - loss: 2.4080
19904/58608 [=========>....................] - ETA: 4:22 - loss: 2.4084
19920/58608 [=========>....................] - ETA: 4:22 - loss: 2.4087
19936/58608 [=========>....................] - ETA: 4:22 - loss: 2.4085
19952/58608 [=========>....................] - ETA: 4:22 - loss: 2.4090
19968/58608 [=========>....................] - ETA: 4:21 - loss: 2.4086
19984/58608 [=========>....................] - ETA: 4:21 - loss: 2.4087
20000/58608 [=========>....................] - ETA: 4:21 - loss: 2.4084
20016/58608 [=========>....................] - ETA: 4:21 - loss: 2.4083
20032/58608 [=========>....................] - ETA: 4:21 - loss: 2.4082
20048/58608 [=========>....................] - ETA: 4:21 - loss: 2.4090
20064/58608 [=========>....................] - ETA: 4:21 - loss: 2.4096
20080/58608 [=========>....................] - ETA: 4:21 - loss: 2.4094
20096/58608 [=========>....................] - ETA: 4:21 - loss: 2.4096
20112/58608 [=========>....................] - ETA: 4:20 - loss: 2.4097
20128/58608 [=========>....................] - ETA: 4:20 - loss: 2.4096
20144/58608 [=========>....................] - ETA: 4:20 - loss: 2.4091
20160/58608 [=========>....................] - ETA: 4:20 - loss: 2.4091
20176/58608 [=========>....................] - ETA: 4:20 - loss: 2.4095
20192/58608 [=========>....................] - ETA: 4:20 - loss: 2.4096
20208/58608 [=========>....................] - ETA: 4:20 - loss: 2.4097
20224/58608 [=========>....................] - ETA: 4:20 - loss: 2.4097
20240/58608 [=========>....................] - ETA: 4:20 - loss: 2.4094
20256/58608 [=========>....................] - ETA: 4:19 - loss: 2.4093
20272/58608 [=========>....................] - ETA: 4:19 - loss: 2.4099
20288/58608 [=========>....................] - ETA: 4:19 - loss: 2.4100
20304/58608 [=========>....................] - ETA: 4:19 - loss: 2.4100
20320/58608 [=========>....................] - ETA: 4:19 - loss: 2.4099
20336/58608 [=========>....................] - ETA: 4:19 - loss: 2.4098
20352/58608 [=========>....................] - ETA: 4:19 - loss: 2.4098
20368/58608 [=========>....................] - ETA: 4:19 - loss: 2.4099
20384/58608 [=========>....................] - ETA: 4:19 - loss: 2.4094
20400/58608 [=========>....................] - ETA: 4:18 - loss: 2.4093
20416/58608 [=========>....................] - ETA: 4:18 - loss: 2.4095
20432/58608 [=========>....................] - ETA: 4:18 - loss: 2.4098
20448/58608 [=========>....................] - ETA: 4:18 - loss: 2.4096
20464/58608 [=========>....................] - ETA: 4:18 - loss: 2.4097
20480/58608 [=========>....................] - ETA: 4:18 - loss: 2.4101
20496/58608 [=========>....................] - ETA: 4:18 - loss: 2.4102
20512/58608 [=========>....................] - ETA: 4:18 - loss: 2.4099
20528/58608 [=========>....................] - ETA: 4:18 - loss: 2.4097
20544/58608 [=========>....................] - ETA: 4:17 - loss: 2.4095
20560/58608 [=========>....................] - ETA: 4:17 - loss: 2.4101
20576/58608 [=========>....................] - ETA: 4:17 - loss: 2.4100
20592/58608 [=========>....................] - ETA: 4:17 - loss: 2.4097
20608/58608 [=========>....................] - ETA: 4:17 - loss: 2.4094
20624/58608 [=========>....................] - ETA: 4:17 - loss: 2.4090
20640/58608 [=========>....................] - ETA: 4:17 - loss: 2.4095
20656/58608 [=========>....................] - ETA: 4:17 - loss: 2.4098
20672/58608 [=========>....................] - ETA: 4:17 - loss: 2.4100
20688/58608 [=========>....................] - ETA: 4:16 - loss: 2.4098
20704/58608 [=========>....................] - ETA: 4:16 - loss: 2.4104
20720/58608 [=========>....................] - ETA: 4:16 - loss: 2.4102
20736/58608 [=========>....................] - ETA: 4:16 - loss: 2.4107
20752/58608 [=========>....................] - ETA: 4:16 - loss: 2.4107
20768/58608 [=========>....................] - ETA: 4:16 - loss: 2.4100
20784/58608 [=========>....................] - ETA: 4:16 - loss: 2.4101
20800/58608 [=========>....................] - ETA: 4:16 - loss: 2.4100
20816/58608 [=========>....................] - ETA: 4:16 - loss: 2.4098
20832/58608 [=========>....................] - ETA: 4:15 - loss: 2.4094
20848/58608 [=========>....................] - ETA: 4:15 - loss: 2.4096
20864/58608 [=========>....................] - ETA: 4:15 - loss: 2.4100
20880/58608 [=========>....................] - ETA: 4:15 - loss: 2.4101
20896/58608 [=========>....................] - ETA: 4:15 - loss: 2.4102
20912/58608 [=========>....................] - ETA: 4:15 - loss: 2.4102
20928/58608 [=========>....................] - ETA: 4:15 - loss: 2.4102
20944/58608 [=========>....................] - ETA: 4:15 - loss: 2.4101
20960/58608 [=========>....................] - ETA: 4:15 - loss: 2.4100
20976/58608 [=========>....................] - ETA: 4:14 - loss: 2.4102
20992/58608 [=========>....................] - ETA: 4:14 - loss: 2.4103
21008/58608 [=========>....................] - ETA: 4:14 - loss: 2.4104
21024/58608 [=========>....................] - ETA: 4:14 - loss: 2.4105
21040/58608 [=========>....................] - ETA: 4:14 - loss: 2.4101
21056/58608 [=========>....................] - ETA: 4:14 - loss: 2.4105
21072/58608 [=========>....................] - ETA: 4:14 - loss: 2.4100
21088/58608 [=========>....................] - ETA: 4:14 - loss: 2.4096
21104/58608 [=========>....................] - ETA: 4:14 - loss: 2.4094
21120/58608 [=========>....................] - ETA: 4:13 - loss: 2.4104
21136/58608 [=========>....................] - ETA: 4:13 - loss: 2.4100
21152/58608 [=========>....................] - ETA: 4:13 - loss: 2.4100
21168/58608 [=========>....................] - ETA: 4:13 - loss: 2.4097
21184/58608 [=========>....................] - ETA: 4:13 - loss: 2.4095
21200/58608 [=========>....................] - ETA: 4:13 - loss: 2.4098
21216/58608 [=========>....................] - ETA: 4:13 - loss: 2.4096
21232/58608 [=========>....................] - ETA: 4:13 - loss: 2.4096
21248/58608 [=========>....................] - ETA: 4:13 - loss: 2.4099
21264/58608 [=========>....................] - ETA: 4:12 - loss: 2.4093
21280/58608 [=========>....................] - ETA: 4:12 - loss: 2.4090
21296/58608 [=========>....................] - ETA: 4:12 - loss: 2.4090
21312/58608 [=========>....................] - ETA: 4:12 - loss: 2.4093
21328/58608 [=========>....................] - ETA: 4:12 - loss: 2.4090
21344/58608 [=========>....................] - ETA: 4:12 - loss: 2.4088
21360/58608 [=========>....................] - ETA: 4:12 - loss: 2.4085
21376/58608 [=========>....................] - ETA: 4:12 - loss: 2.4083
21392/58608 [=========>....................] - ETA: 4:12 - loss: 2.4082
21408/58608 [=========>....................] - ETA: 4:11 - loss: 2.4087
21424/58608 [=========>....................] - ETA: 4:11 - loss: 2.4086
21440/58608 [=========>....................] - ETA: 4:11 - loss: 2.4084
21456/58608 [=========>....................] - ETA: 4:11 - loss: 2.4086
21472/58608 [=========>....................] - ETA: 4:11 - loss: 2.4085
21488/58608 [=========>....................] - ETA: 4:11 - loss: 2.4087
21504/58608 [==========>...................] - ETA: 4:11 - loss: 2.4087
21520/58608 [==========>...................] - ETA: 4:11 - loss: 2.4087
21536/58608 [==========>...................] - ETA: 4:11 - loss: 2.4085
21552/58608 [==========>...................] - ETA: 4:10 - loss: 2.4085
21568/58608 [==========>...................] - ETA: 4:10 - loss: 2.4084
21584/58608 [==========>...................] - ETA: 4:10 - loss: 2.4085
21600/58608 [==========>...................] - ETA: 4:10 - loss: 2.4085
21616/58608 [==========>...................] - ETA: 4:10 - loss: 2.4092
21632/58608 [==========>...................] - ETA: 4:10 - loss: 2.4092
21648/58608 [==========>...................] - ETA: 4:10 - loss: 2.4088
21664/58608 [==========>...................] - ETA: 4:10 - loss: 2.4087
21680/58608 [==========>...................] - ETA: 4:10 - loss: 2.4085
21696/58608 [==========>...................] - ETA: 4:09 - loss: 2.4087
21712/58608 [==========>...................] - ETA: 4:09 - loss: 2.4091
21728/58608 [==========>...................] - ETA: 4:09 - loss: 2.4094
21744/58608 [==========>...................] - ETA: 4:09 - loss: 2.4096
21760/58608 [==========>...................] - ETA: 4:09 - loss: 2.4093
21776/58608 [==========>...................] - ETA: 4:09 - loss: 2.4093
21792/58608 [==========>...................] - ETA: 4:09 - loss: 2.4092
21808/58608 [==========>...................] - ETA: 4:09 - loss: 2.4088
21824/58608 [==========>...................] - ETA: 4:09 - loss: 2.4088
21840/58608 [==========>...................] - ETA: 4:08 - loss: 2.4086
21856/58608 [==========>...................] - ETA: 4:08 - loss: 2.4083
21872/58608 [==========>...................] - ETA: 4:08 - loss: 2.4085
21888/58608 [==========>...................] - ETA: 4:08 - loss: 2.4091
21904/58608 [==========>...................] - ETA: 4:08 - loss: 2.4092
21920/58608 [==========>...................] - ETA: 4:08 - loss: 2.4094
21936/58608 [==========>...................] - ETA: 4:08 - loss: 2.4095
21952/58608 [==========>...................] - ETA: 4:08 - loss: 2.4099
21968/58608 [==========>...................] - ETA: 4:08 - loss: 2.4102
21984/58608 [==========>...................] - ETA: 4:07 - loss: 2.4106
22000/58608 [==========>...................] - ETA: 4:07 - loss: 2.4103
22016/58608 [==========>...................] - ETA: 4:07 - loss: 2.4104
22032/58608 [==========>...................] - ETA: 4:07 - loss: 2.4107
22048/58608 [==========>...................] - ETA: 4:07 - loss: 2.4105
22064/58608 [==========>...................] - ETA: 4:07 - loss: 2.4111
22080/58608 [==========>...................] - ETA: 4:07 - loss: 2.4111
22096/58608 [==========>...................] - ETA: 4:07 - loss: 2.4108
22112/58608 [==========>...................] - ETA: 4:07 - loss: 2.4106
22128/58608 [==========>...................] - ETA: 4:07 - loss: 2.4107
22144/58608 [==========>...................] - ETA: 4:06 - loss: 2.4110
22160/58608 [==========>...................] - ETA: 4:06 - loss: 2.4105
22176/58608 [==========>...................] - ETA: 4:06 - loss: 2.4109
22192/58608 [==========>...................] - ETA: 4:06 - loss: 2.4108
22208/58608 [==========>...................] - ETA: 4:06 - loss: 2.4107
22224/58608 [==========>...................] - ETA: 4:06 - loss: 2.4107
22240/58608 [==========>...................] - ETA: 4:06 - loss: 2.4115
22256/58608 [==========>...................] - ETA: 4:06 - loss: 2.4112
22272/58608 [==========>...................] - ETA: 4:06 - loss: 2.4113
22288/58608 [==========>...................] - ETA: 4:05 - loss: 2.4114
22304/58608 [==========>...................] - ETA: 4:05 - loss: 2.4116
22320/58608 [==========>...................] - ETA: 4:05 - loss: 2.4118
22336/58608 [==========>...................] - ETA: 4:05 - loss: 2.4121
22352/58608 [==========>...................] - ETA: 4:05 - loss: 2.4126
22368/58608 [==========>...................] - ETA: 4:05 - loss: 2.4123
22384/58608 [==========>...................] - ETA: 4:05 - loss: 2.4122
22400/58608 [==========>...................] - ETA: 4:05 - loss: 2.4115
22416/58608 [==========>...................] - ETA: 4:05 - loss: 2.4114
22432/58608 [==========>...................] - ETA: 4:04 - loss: 2.4109
22448/58608 [==========>...................] - ETA: 4:04 - loss: 2.4111
22464/58608 [==========>...................] - ETA: 4:04 - loss: 2.4107
22480/58608 [==========>...................] - ETA: 4:04 - loss: 2.4105
22496/58608 [==========>...................] - ETA: 4:04 - loss: 2.4104
22512/58608 [==========>...................] - ETA: 4:04 - loss: 2.4106
22528/58608 [==========>...................] - ETA: 4:04 - loss: 2.4107
22544/58608 [==========>...................] - ETA: 4:04 - loss: 2.4108
22560/58608 [==========>...................] - ETA: 4:04 - loss: 2.4115
22576/58608 [==========>...................] - ETA: 4:03 - loss: 2.4116
22592/58608 [==========>...................] - ETA: 4:03 - loss: 2.4115
22608/58608 [==========>...................] - ETA: 4:03 - loss: 2.4112
22624/58608 [==========>...................] - ETA: 4:03 - loss: 2.4113
22640/58608 [==========>...................] - ETA: 4:03 - loss: 2.4113
22656/58608 [==========>...................] - ETA: 4:03 - loss: 2.4112
22672/58608 [==========>...................] - ETA: 4:03 - loss: 2.4115
22688/58608 [==========>...................] - ETA: 4:03 - loss: 2.4113
22704/58608 [==========>...................] - ETA: 4:03 - loss: 2.4108
22720/58608 [==========>...................] - ETA: 4:02 - loss: 2.4108
22736/58608 [==========>...................] - ETA: 4:02 - loss: 2.4105
22752/58608 [==========>...................] - ETA: 4:02 - loss: 2.4105
22768/58608 [==========>...................] - ETA: 4:02 - loss: 2.4101
22784/58608 [==========>...................] - ETA: 4:02 - loss: 2.4106
22800/58608 [==========>...................] - ETA: 4:02 - loss: 2.4106
22816/58608 [==========>...................] - ETA: 4:02 - loss: 2.4103
22832/58608 [==========>...................] - ETA: 4:02 - loss: 2.4101
22848/58608 [==========>...................] - ETA: 4:02 - loss: 2.4102
22864/58608 [==========>...................] - ETA: 4:01 - loss: 2.4106
22880/58608 [==========>...................] - ETA: 4:01 - loss: 2.4105
22896/58608 [==========>...................] - ETA: 4:01 - loss: 2.4102
22912/58608 [==========>...................] - ETA: 4:01 - loss: 2.4104
22928/58608 [==========>...................] - ETA: 4:01 - loss: 2.4100
22944/58608 [==========>...................] - ETA: 4:01 - loss: 2.4100
22960/58608 [==========>...................] - ETA: 4:01 - loss: 2.4102
22976/58608 [==========>...................] - ETA: 4:01 - loss: 2.4102
22992/58608 [==========>...................] - ETA: 4:01 - loss: 2.4102
23008/58608 [==========>...................] - ETA: 4:00 - loss: 2.4101
23024/58608 [==========>...................] - ETA: 4:00 - loss: 2.4103
23040/58608 [==========>...................] - ETA: 4:00 - loss: 2.4101
23056/58608 [==========>...................] - ETA: 4:00 - loss: 2.4101
23072/58608 [==========>...................] - ETA: 4:00 - loss: 2.4102
23088/58608 [==========>...................] - ETA: 4:00 - loss: 2.4100
23104/58608 [==========>...................] - ETA: 4:00 - loss: 2.4105
23120/58608 [==========>...................] - ETA: 4:00 - loss: 2.4103
23136/58608 [==========>...................] - ETA: 4:00 - loss: 2.4103
23152/58608 [==========>...................] - ETA: 3:59 - loss: 2.4101
23168/58608 [==========>...................] - ETA: 3:59 - loss: 2.4101
23184/58608 [==========>...................] - ETA: 3:59 - loss: 2.4101
23200/58608 [==========>...................] - ETA: 3:59 - loss: 2.4094
23216/58608 [==========>...................] - ETA: 3:59 - loss: 2.4095
23232/58608 [==========>...................] - ETA: 3:59 - loss: 2.4098
23248/58608 [==========>...................] - ETA: 3:59 - loss: 2.4098
23264/58608 [==========>...................] - ETA: 3:59 - loss: 2.4103
23280/58608 [==========>...................] - ETA: 3:59 - loss: 2.4103
23296/58608 [==========>...................] - ETA: 3:58 - loss: 2.4103
23312/58608 [==========>...................] - ETA: 3:58 - loss: 2.4100
23328/58608 [==========>...................] - ETA: 3:58 - loss: 2.4100
23344/58608 [==========>...................] - ETA: 3:58 - loss: 2.4102
23360/58608 [==========>...................] - ETA: 3:58 - loss: 2.4099
23376/58608 [==========>...................] - ETA: 3:58 - loss: 2.4098
23392/58608 [==========>...................] - ETA: 3:58 - loss: 2.4095
23408/58608 [==========>...................] - ETA: 3:58 - loss: 2.4101
23424/58608 [==========>...................] - ETA: 3:58 - loss: 2.4100
23440/58608 [==========>...................] - ETA: 3:58 - loss: 2.4102
23456/58608 [===========>..................] - ETA: 3:57 - loss: 2.4102
23472/58608 [===========>..................] - ETA: 3:57 - loss: 2.4106
23488/58608 [===========>..................] - ETA: 3:57 - loss: 2.4105
23504/58608 [===========>..................] - ETA: 3:57 - loss: 2.4104
23520/58608 [===========>..................] - ETA: 3:57 - loss: 2.4106
23536/58608 [===========>..................] - ETA: 3:57 - loss: 2.4109
23552/58608 [===========>..................] - ETA: 3:57 - loss: 2.4112
23568/58608 [===========>..................] - ETA: 3:57 - loss: 2.4110
23584/58608 [===========>..................] - ETA: 3:57 - loss: 2.4109
23600/58608 [===========>..................] - ETA: 3:56 - loss: 2.4111
23616/58608 [===========>..................] - ETA: 3:56 - loss: 2.4112
23632/58608 [===========>..................] - ETA: 3:56 - loss: 2.4108
23648/58608 [===========>..................] - ETA: 3:56 - loss: 2.4105
23664/58608 [===========>..................] - ETA: 3:56 - loss: 2.4105
